state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,000,State - TRIPURA (16),Urban,All ages,961453,487203,474250,392792,225909,166883,503543,253635,249908,58904,6468,52436,4547,882,3665,1667,309,1358,0,0,0
16,000,State - TRIPURA (16),Urban,0-9,135851,69613,66238,135851,69613,66238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,000,State - TRIPURA (16),Urban,10-14,74696,38097,36599,73516,37683,35833,1088,387,701,58,11,47,27,15,12,7,1,6,0,0,0
16,000,State - TRIPURA (16),Urban,15-19,82941,41759,41182,72498,40477,32021,10188,1245,8943,135,12,123,94,23,71,26,2,24,0,0,0
16,000,State - TRIPURA (16),Urban,20-24,92301,45313,46988,53771,36483,17288,37773,8730,29043,301,50,251,334,42,292,122,8,114,0,0,0
16,000,State - TRIPURA (16),Urban,25-29,91289,45670,45619,30104,23138,6966,59702,22320,37382,755,98,657,537,90,447,191,24,167,0,0,0
16,000,State - TRIPURA (16),Urban,30-34,82121,41500,40621,13090,10212,2878,66806,30998,35808,1293,160,1133,673,96,577,259,34,225,0,0,0
16,000,State - TRIPURA (16),Urban,35-39,83213,41393,41820,5645,3942,1703,74032,37037,36995,2471,236,2235,750,124,626,315,54,261,0,0,0
16,000,State - TRIPURA (16),Urban,40-44,74696,38500,36196,2766,1612,1154,67206,36394,30812,3801,289,3512,676,141,535,247,64,183,0,0,0
16,000,State - TRIPURA (16),Urban,45-49,66172,34054,32118,1660,840,820,58620,32718,25902,5145,368,4777,567,91,476,180,37,143,0,0,0
16,000,State - TRIPURA (16),Urban,50-54,53884,28645,25239,1181,542,639,45748,27431,18317,6424,546,5878,366,86,280,165,40,125,0,0,0
16,000,State - TRIPURA (16),Urban,55-59,39927,21783,18144,794,349,445,32426,20780,11646,6432,585,5847,218,50,168,57,19,38,0,0,0
16,000,State - TRIPURA (16),Urban,60-64,29834,15671,14163,571,269,302,21563,14588,6975,7516,769,6747,125,35,90,59,10,49,0,0,0
16,000,State - TRIPURA (16),Urban,65-69,20054,9977,10077,340,161,179,12756,9011,3745,6856,759,6097,89,38,51,13,8,5,0,0,0
