state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
31,587,District - Lakshadweep (01),Rural,80+,90,55,35,2,2,0,40,34,6,44,17,27,0,0,0,4,2,2,0,0,0
31,587,District - Lakshadweep (01),Rural,Age not stated,27,20,7,15,8,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Rural,Less than 18,4691,2271,2420,4641,2260,2381,48,10,38,2,1,1,0,0,0,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Rural,Less than 21,5385,2608,2777,5254,2588,2666,128,19,109,2,1,1,1,0,1,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,All ages,50332,25880,24452,23485,13303,10182,24082,12184,11898,2239,282,1957,234,54,180,292,57,235,0,0,0
31,587,District - Lakshadweep (01),Urban,0-9,7840,4050,3790,7840,4050,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,10-14,4609,2242,2367,4549,2228,2321,57,13,44,0,0,0,3,1,2,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,15-19,4477,2283,2194,4256,2244,2012,218,38,180,2,1,1,1,0,1,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,20-24,4549,2391,2158,3389,2203,1186,1147,187,960,3,1,2,6,0,6,4,0,4,0,0,0
31,587,District - Lakshadweep (01),Urban,25-29,4662,2453,2209,2099,1662,437,2527,788,1739,14,1,13,9,2,7,13,0,13,0,0,0
31,587,District - Lakshadweep (01),Urban,30-34,4202,2135,2067,760,578,182,3352,1533,1819,37,8,29,23,7,16,30,9,21,0,0,0
31,587,District - Lakshadweep (01),Urban,35-39,4273,2166,2107,245,159,86,3885,1983,1902,64,10,54,33,6,27,46,8,38,0,0,0
31,587,District - Lakshadweep (01),Urban,40-44,3692,1975,1717,107,49,58,3420,1904,1516,104,4,100,24,5,19,37,13,24,0,0,0
31,587,District - Lakshadweep (01),Urban,45-49,3048,1570,1478,54,24,30,2780,1531,1249,143,7,136,34,5,29,37,3,34,0,0,0
31,587,District - Lakshadweep (01),Urban,50-54,2397,1257,1140,33,19,14,2099,1216,883,208,10,198,27,8,19,30,4,26,0,0,0
31,587,District - Lakshadweep (01),Urban,55-59,2324,1215,1109,25,14,11,1953,1163,790,288,23,265,24,7,17,34,8,26,0,0,0
31,587,District - Lakshadweep (01),Urban,60-64,1609,819,790,19,11,8,1180,768,412,361,33,328,25,5,20,24,2,22,0,0,0
31,587,District - Lakshadweep (01),Urban,65-69,1094,578,516,15,7,8,724,513,211,329,50,279,10,3,7,16,5,11,0,0,0
31,587,District - Lakshadweep (01),Urban,70-74,679,335,344,12,4,8,373,279,94,277,49,228,4,2,2,13,1,12,0,0,0
31,587,District - Lakshadweep (01),Urban,75-79,398,191,207,1,0,1,201,151,50,188,39,149,7,1,6,1,0,1,0,0,0
31,587,District - Lakshadweep (01),Urban,80+,391,166,225,13,7,6,146,107,39,221,46,175,4,2,2,7,4,3,0,0,0
31,587,District - Lakshadweep (01),Urban,Age not stated,88,54,34,68,44,24,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,Less than 18,15210,7671,7539,15040,7629,7411,165,41,124,1,0,1,4,1,3,0,0,0,0,0,0
31,587,District - Lakshadweep (01),Urban,Less than 21,17843,9088,8755,17438,9013,8425,398,73,325,2,1,1,4,1,3,1,0,1,0,0,0
