state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
15,000,State - MIZORAM (15),Urban,0-9,107153,54279,52874,107153,54279,52874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,000,State - MIZORAM (15),Urban,10-14,56893,28690,28203,56320,28501,27819,520,171,349,16,3,13,23,12,11,14,3,11,0,0,0
15,000,State - MIZORAM (15),Urban,15-19,60086,29907,30179,56486,29109,27377,3372,738,2634,35,8,27,117,30,87,76,22,54,0,0,0
15,000,State - MIZORAM (15),Urban,20-24,60739,30198,30541,41274,23093,18181,17926,6724,11202,227,37,190,639,162,477,673,182,491,0,0,0
15,000,State - MIZORAM (15),Urban,25-29,55962,27948,28014,22490,12812,9678,30583,14230,16353,469,97,372,1093,375,718,1327,434,893,0,0,0
15,000,State - MIZORAM (15),Urban,30-34,49634,24540,25094,11619,6485,5134,34358,16830,17528,771,134,637,1115,447,668,1771,644,1127,0,0,0
15,000,State - MIZORAM (15),Urban,35-39,40755,20356,20399,5569,3094,2475,31587,16072,15515,1074,184,890,905,407,498,1620,599,1021,0,0,0
15,000,State - MIZORAM (15),Urban,40-44,33362,17045,16317,2837,1554,1283,26868,14375,12493,1467,234,1233,750,338,412,1440,544,896,0,0,0
15,000,State - MIZORAM (15),Urban,45-49,30130,15045,15085,1954,1017,937,24321,13050,11271,1939,263,1676,613,266,347,1303,449,854,0,0,0
15,000,State - MIZORAM (15),Urban,50-54,23998,12018,11980,1299,727,572,18998,10378,8620,2167,292,1875,447,214,233,1087,407,680,0,0,0
15,000,State - MIZORAM (15),Urban,55-59,16574,8369,8205,796,419,377,12685,7294,5391,2138,315,1823,291,131,160,664,210,454,0,0,0
15,000,State - MIZORAM (15),Urban,60-64,12744,6247,6497,587,300,287,9254,5366,3888,2247,345,1902,174,75,99,482,161,321,0,0,0
15,000,State - MIZORAM (15),Urban,65-69,8292,4009,4283,439,187,252,5537,3309,2228,1864,354,1510,142,60,82,310,99,211,0,0,0
15,000,State - MIZORAM (15),Urban,70-74,6448,3201,3247,236,100,136,3923,2517,1406,1965,451,1514,105,52,53,219,81,138,0,0,0
15,000,State - MIZORAM (15),Urban,75-79,4185,2008,2177,132,43,89,2159,1417,742,1668,447,1221,76,42,34,150,59,91,0,0,0
15,000,State - MIZORAM (15),Urban,80+,4463,2119,2344,229,111,118,1685,1161,524,2273,709,1564,85,49,36,191,89,102,0,0,0
15,000,State - MIZORAM (15),Urban,Age not stated,353,225,128,233,153,80,93,64,29,15,3,12,3,1,2,9,4,5,0,0,0
15,000,State - MIZORAM (15),Urban,Less than 18,199684,100722,98962,197875,100269,97606,1690,416,1274,32,7,25,57,23,34,30,7,23,0,0,0
15,000,State - MIZORAM (15),Urban,Less than 21,237292,119449,117843,230445,117669,112776,6365,1663,4702,84,15,69,232,60,172,166,42,124,0,0,0
15,281,District - Mamit (01),Total,All ages,86364,44828,41536,47901,26105,21796,33980,17199,16781,2516,613,1903,865,414,451,1102,497,605,0,0,0
15,281,District - Mamit (01),Total,0-9,21621,10957,10664,21621,10957,10664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,281,District - Mamit (01),Total,10-14,9713,5140,4573,9630,5112,4518,77,27,50,2,1,1,3,0,3,1,0,1,0,0,0
15,281,District - Mamit (01),Total,15-19,8328,4325,4003,7518,4184,3334,772,136,636,7,0,7,21,2,19,10,3,7,0,0,0
15,281,District - Mamit (01),Total,20-24,8241,4065,4176,4343,2657,1686,3699,1360,2339,27,6,21,97,24,73,75,18,57,0,0,0
15,281,District - Mamit (01),Total,25-29,8011,4077,3934,2154,1409,745,5514,2554,2960,75,19,56,148,49,99,120,46,74,0,0,0
15,281,District - Mamit (01),Total,30-34,6528,3348,3180,1038,676,362,5137,2553,2584,94,16,78,118,52,66,141,51,90,0,0,0
15,281,District - Mamit (01),Total,35-39,5485,2974,2511,530,359,171,4638,2504,2134,114,24,90,75,37,38,128,50,78,0,0,0
15,281,District - Mamit (01),Total,40-44,4281,2326,1955,309,226,83,3600,1953,1647,183,42,141,89,52,37,100,53,47,0,0,0
15,281,District - Mamit (01),Total,45-49,3788,2026,1762,220,158,62,3130,1698,1432,241,56,185,93,54,39,104,60,44,0,0,0
15,281,District - Mamit (01),Total,50-54,3227,1773,1454,177,131,46,2647,1495,1152,248,56,192,64,42,22,91,49,42,0,0,0
15,281,District - Mamit (01),Total,55-59,2320,1244,1076,108,78,30,1849,1059,790,247,49,198,46,26,20,70,32,38,0,0,0
15,281,District - Mamit (01),Total,60-64,1780,985,795,103,68,35,1279,789,490,289,72,217,33,24,9,76,32,44,0,0,0
15,281,District - Mamit (01),Total,65-69,1117,607,510,52,31,21,725,461,264,252,67,185,27,17,10,61,31,30,0,0,0
15,281,District - Mamit (01),Total,70-74,808,411,397,32,21,11,475,302,173,246,56,190,13,9,4,42,23,19,0,0,0
15,281,District - Mamit (01),Total,75-79,498,269,229,11,8,3,240,174,66,198,57,141,19,13,6,30,17,13,0,0,0
15,281,District - Mamit (01),Total,80+,568,276,292,25,13,12,185,128,57,290,91,199,16,13,3,52,31,21,0,0,0
15,281,District - Mamit (01),Total,Age not stated,50,25,25,30,17,13,13,6,7,3,1,2,3,0,3,1,1,0,0,0,0
15,281,District - Mamit (01),Total,Less than 18,36426,18790,17636,36142,18729,17413,263,58,205,5,1,4,12,1,11,4,1,3,0,0,0
15,281,District - Mamit (01),Total,Less than 21,41561,21360,20201,40001,21006,18995,1483,339,1144,13,2,11,39,4,35,25,9,16,0,0,0
15,281,District - Mamit (01),Rural,All ages,71465,37135,34330,39828,21682,18146,28158,14228,13930,1950,480,1470,730,352,378,799,393,406,0,0,0
15,281,District - Mamit (01),Rural,0-9,18380,9307,9073,18380,9307,9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,281,District - Mamit (01),Rural,10-14,8162,4274,3888,8082,4247,3835,74,26,48,2,1,1,3,0,3,1,0,1,0,0,0
15,281,District - Mamit (01),Rural,15-19,6936,3603,3333,6231,3476,2755,671,122,549,7,0,7,19,2,17,8,3,5,0,0,0
15,281,District - Mamit (01),Rural,20-24,6775,3338,3437,3463,2138,1325,3154,1159,1995,20,5,15,82,20,62,56,16,40,0,0,0
15,281,District - Mamit (01),Rural,25-29,6574,3363,3211,1673,1134,539,4635,2139,2496,60,16,44,120,39,81,86,35,51,0,0,0
15,281,District - Mamit (01),Rural,30-34,5238,2725,2513,776,525,251,4206,2111,2095,64,10,54,99,44,55,93,35,58,0,0,0
15,281,District - Mamit (01),Rural,35-39,4474,2428,2046,399,266,133,3822,2072,1750,92,21,71,65,31,34,96,38,58,0,0,0
15,281,District - Mamit (01),Rural,40-44,3440,1869,1571,232,176,56,2926,1583,1343,132,27,105,78,45,33,72,38,34,0,0,0
