state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
24,000,State - GUJARAT (24),Rural,75-79,262004,113543,148461,2796,1624,1172,142735,83400,59335,115307,27966,87341,688,357,331,478,196,282,0,0,0
24,000,State - GUJARAT (24),Rural,80+,332285,139154,193131,12381,7063,5318,133326,84736,48590,185160,46664,138496,779,430,349,639,261,378,0,0,0
24,000,State - GUJARAT (24),Rural,Age not stated,115682,59273,56409,50363,29589,20774,57270,27457,29813,7254,1812,5442,328,148,180,467,267,200,0,0,0
24,000,State - GUJARAT (24),Rural,Less than 18,12860066,6746400,6113666,12596210,6657548,5938662,251541,84120,167421,6870,2179,4691,3565,1644,1921,1880,909,971,0,0,0
24,000,State - GUJARAT (24),Rural,Less than 21,14988639,7842612,7146027,14044313,7542286,6502027,918898,290641,628257,12312,4045,8267,7161,2962,4199,5955,2678,3277,0,0,0
24,000,State - GUJARAT (24),Urban,All ages,25745083,13692101,12052982,11139003,6548979,4590024,13443783,6842831,6600952,1020063,229864,790199,66298,35059,31239,75936,35368,40568,0,0,0
24,000,State - GUJARAT (24),Urban,0-9,4286640,2327377,1959263,4286640,2327377,1959263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,000,State - GUJARAT (24),Urban,10-14,2361564,1294455,1067109,2277199,1259391,1017808,78995,32809,46186,3070,1032,2038,1507,830,677,793,393,400,0,0,0
24,000,State - GUJARAT (24),Urban,15-19,2459226,1364536,1094690,2180418,1281874,898544,269963,79222,190741,4900,1571,3329,2542,1329,1213,1403,540,863,0,0,0
24,000,State - GUJARAT (24),Urban,20-24,2651608,1432366,1219242,1421967,984269,437698,1208686,439685,769001,8647,2551,6096,6943,3856,3087,5365,2005,3360,0,0,0
24,000,State - GUJARAT (24),Urban,25-29,2511281,1327880,1183401,501243,380115,121128,1975425,933046,1042379,14144,4274,9870,9981,5737,4244,10488,4708,5780,0,0,0
24,000,State - GUJARAT (24),Urban,30-34,2202663,1157556,1045107,159726,118649,41077,1995618,1019977,975641,24239,7048,17191,10045,5405,4640,13035,6477,6558,0,0,0
24,000,State - GUJARAT (24),Urban,35-39,1961348,1027519,933829,77258,54953,22305,1823310,951890,871420,39242,9566,29676,9154,4812,4342,12384,6298,6086,0,0,0
24,000,State - GUJARAT (24),Urban,40-44,1716290,897519,818771,47893,32677,15216,1589536,842515,747021,60859,13136,47723,7691,3963,3728,10311,5228,5083,0,0,0
24,000,State - GUJARAT (24),Urban,45-49,1483477,773044,710433,31547,20181,11366,1357894,729502,628392,80407,16597,63810,5967,3053,2914,7662,3711,3951,0,0,0
24,000,State - GUJARAT (24),Urban,50-54,1192516,636699,555817,22746,13579,9167,1060150,597173,462977,100030,21413,78617,4197,2146,2051,5393,2388,3005,0,0,0
24,000,State - GUJARAT (24),Urban,55-59,893075,468534,424541,15946,8800,7146,770425,434744,335681,100420,22165,78255,2794,1320,1474,3490,1505,1985,0,0,0
24,000,State - GUJARAT (24),Urban,60-64,704709,356910,347799,16519,8618,7901,544643,318019,226624,138975,28344,110631,2243,1025,1218,2329,904,1425,0,0,0
24,000,State - GUJARAT (24),Urban,65-69,462803,226392,236411,13908,7142,6766,325034,192623,132411,121387,25557,95830,1231,582,649,1243,488,755,0,0,0
24,000,State - GUJARAT (24),Urban,70-74,339952,160920,179032,7679,3798,3881,202663,128628,74035,127928,27800,100128,840,397,443,842,297,545,0,0,0
24,000,State - GUJARAT (24),Urban,75-79,177992,82798,95194,3730,1776,1954,95374,60715,34659,78107,19981,58126,379,184,195,402,142,260,0,0,0
24,000,State - GUJARAT (24),Urban,80+,216777,91323,125454,14957,8519,6438,88633,54738,33895,112256,27698,84558,470,230,240,461,138,323,0,0,0
24,000,State - GUJARAT (24),Urban,Age not stated,123162,66273,56889,59627,37261,22366,57434,27545,29889,5452,1131,4321,314,190,124,335,146,189,0,0,0
24,000,State - GUJARAT (24),Urban,Less than 18,8056502,4397619,3658883,7865107,4326557,3538550,181271,66998,114273,6029,1937,4092,2706,1466,1240,1389,661,728,0,0,0
24,000,State - GUJARAT (24),Urban,Less than 21,9721117,5321498,4399619,9156080,5141819,4014261,546497,172510,373987,10194,3147,7047,5259,2786,2473,3087,1236,1851,0,0,0
24,468,District - Kachchh (01),Total,All ages,2092371,1096737,995634,1000853,563802,437051,996720,510295,486425,85621,18210,67411,5222,2546,2676,3955,1884,2071,0,0,0
24,468,District - Kachchh (01),Total,0-9,453269,235891,217378,453269,235891,217378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,468,District - Kachchh (01),Total,10-14,220259,115967,104292,217098,114753,102345,2959,1127,1832,122,46,76,74,40,34,6,1,5,0,0,0
24,468,District - Kachchh (01),Total,15-19,199688,106124,93564,179866,101197,78669,19360,4781,14579,204,57,147,193,66,127,65,23,42,0,0,0
