year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
1989,Salem-I,Tamil Nadu,88,1,GEN,"Dhanabalan, K.R.G.",M,0,,DMK,49498,#800000,113343
1989,Salem-Ii,Tamil Nadu,89,1,GEN,"Arumugam, S.",M,0,,DMK,45358,#800000,104220
1989,Veerapandi,Tamil Nadu,90,1,GEN,"Venkatachalam, P.",M,0,,DMK,36040,#800000,104369
1989,Panamarathupatti,Tamil Nadu,91,1,GEN,Sivalingam S.R.,M,0,,DMK,29805,#800000,93458
1989,Attur,Tamil Nadu,92,1,GEN,"Ramasamy, A.M.",M,0,,DMK,33620,#800000,87971
1989,Talavasal,Tamil Nadu,93,1,SC,S. Gunasekaran,M,0,,DMK,32309,#800000,95229
1989,Rasipuram,Tamil Nadu,94,1,GEN,"Subbu, A.",M,0,,DMK,39534,#800000,110592
1989,Senthamangalam,Tamil Nadu,95,1,ST,"Chinnasamy, K.",M,0,,ADK(JL),36489,#222,97400
1989,Namakkal,Tamil Nadu,96,1,SC,P. Duraisamy,M,0,,DMK,41979,#800000,118026
1989,Kapilamalai,Tamil Nadu,97,1,GEN,"Mani, K.A.",M,0,,ADK(JL),46223,#222,111993
1989,Tiruchengodu,Tamil Nadu,98,1,GEN,"Ramasamy, V.",M,0,,CPM,53346,#DE0000,152797
1989,Sankari,Tamil Nadu,99,1,SC,"Varadarajan, R.",M,0,,DMK,43365,#800000,103953
1989,Edappadi,Tamil Nadu,100,1,GEN,Palaniswami. K.,M,0,,ADK(JL),30765,#222,92993
1989,Mettuppalayam,Tamil Nadu,101,1,GEN,"Gopalakrishnan, V.",M,0,,INC,34194,#019733,121209
1989,Avanashi,Tamil Nadu,102,1,SC,"Annanambi, R.",M,0,,ADK(JL),33964,#222,104196
1989,Thondamuthur,Tamil Nadu,103,1,GEN,"Vellingiri, U.K.",M,0,,CPM,62305,#DE0000,148168
1989,Singanallur,Tamil Nadu,104,1,GEN,Era Mohan,M,0,,DMK,63827,#800000,129195
1989,Coimbatore North,Tamil Nadu,105,1,GEN,"Ramanathan, M.",M,0,,DMK,39667,#800000,90572
1989,Coimbatore South,Tamil Nadu,106,1,GEN,"Ramani, K.",M,0,,CPM,37397,#DE0000,95142
1989,Perur,Tamil Nadu,107,1,GEN,"Natarajan, A.",M,0,,DMK,64565,#800000,136222
1989,Kinathukkadavu,Tamil Nadu,108,1,GEN,"Kandasamy, K.",M,0,,DMK,36897,#800000,98362
1989,Pollachi,Tamil Nadu,109,1,GEN,V.P. Chandrasekar,M,0,,ADK(JL),41749,#222,112070
1989,Valparai,Tamil Nadu,110,1,SC,P. Lakshmi,F,0,,ADK(JL),38296,#222,90063
1989,Udumalpet,Tamil Nadu,111,1,GEN,"Sadiqpasha, S.J.",M,0,,DMK,55089,#800000,121842
1989,Dharapuram,Tamil Nadu,112,1,SC,"Santhakumari, T.",F,0,,DMK,34069,#800000,101124
1989,Vellakoil,Tamil Nadu,113,1,GEN,Durai Ramasamy,M,0,,ADK(JL),41914,#222,111700
1989,Pongalur,Tamil Nadu,114,1,GEN,"Balasubramoniyam, S.R.",M,0,,INC,31691,#019733,98254
1989,Palladam,Tamil Nadu,115,1,GEN,"Kanappan, M.",M,0,,DMK,45395,#800000,116038
1989,Tiruppur,Tamil Nadu,116,1,GEN,"Govindasamy, C.",M,0,,CPM,55481,#DE0000,161247
1989,Kangayam,Tamil Nadu,117,1,GEN,"Marappan, P.",M,0,,ADK(JL),43834,#222,108776
1989,Modakkurichi,Tamil Nadu,118,1,GEN,"Ganesamoorthy, A.",M,0,,DMK,58058,#800000,131154
1989,Perundurai,Tamil Nadu,119,1,GEN,V.N. Subramanian Son Of Nachmuthu Gounder,M,0,,ADK(JL),39654,#222,113650
1989,Erode,Tamil Nadu,120,1,GEN,Subbulakshmi Jagadesan,F,0,,DMK,68128,#800000,164552
1989,Bhavani,Tamil Nadu,121,1,GEN,G.G. Gurumoorthy,M,0,,IND,36371,#888888,86226
1989,Andhiyur,Tamil Nadu,122,1,SC,"Perisamy, V.",M,0,,ADK(JL),26702,#222,71574
1989,Gobichettipalayam,Tamil Nadu,123,1,GEN,"Sengottayan, K.A.",M,0,,ADK(JL),37187,#222,97496
1989,Bhavanisagar,Tamil Nadu,124,1,GEN,"Chinnasamy, V.K.",M,0,,ADK(JL),39716,#222,106088
1989,Sathyamangalam,Tamil Nadu,125,1,GEN,"Subramaniam, T.K.",M,0,,DMK,30535,#800000,96446
1989,Coonoor,Tamil Nadu,126,1,SC,"Thangavel, N.",M,0,,DMK,40974,#800000,96678
1989,Udhagamandalam,Tamil Nadu,127,1,GEN,Raju H.M.,M,0,,INC,35541,#019733,96683
1989,Gudalur,Tamil Nadu,128,1,GEN,"Kareem, M.K.",M,0,,INC,38147,#019733,113489
1989,Palani,Tamil Nadu,129,1,SC,N. Palanivel,M,0,,CPM,34379,#DE0000,103520
1989,Oddamchatram,Tamil Nadu,130,1,GEN,P. Kaliappan,M,0,,DMK,38540,#800000,107616
1989,Periyakulam,Tamil Nadu,131,1,GEN,L.Mookaiah,M,0,,DMK,35215,#800000,103114
1989,Theni,Tamil Nadu,132,1,GEN,"Ponnu Pillai, G.",M,0,,DMK,38356,#800000,116680
1989,Bodinayakkanur,Tamil Nadu,133,1,GEN,"Jayalalitha, J.",M,0,,ADK(JL),57603,#222,105871
1989,Cumbum,Tamil Nadu,134,1,GEN,Eramakrishnan,M,0,,DMK,52509,#800000,113729
1989,Andipatti,Tamil Nadu,135,1,GEN,"Asayan, P.",M,0,,DMK,31218,#800000,105835
1989,Sedapatti,Tamil Nadu,136,1,GEN,"Athiyaman, A.",M,0,,DMK,29431,#800000,93210
1989,Thirumangalam,Tamil Nadu,137,1,GEN,"Saminathan, R.",M,0,,DMK,33433,#800000,95967
1989,Usilampatti,Tamil Nadu,138,1,GEN,"Vallarasu, P.N.",M,0,,DMK,29116,#800000,86285
1989,Nilakkottai,Tamil Nadu,139,1,SC,"Ponnammal, A.S.",F,0,,INC,29654,#019733,98530
1989,Sholavandan,Tamil Nadu,140,1,GEN,"Radhakrishnan, D.",M,0,,DMK,33726,#800000,98512
1989,Thirupparankundram,Tamil Nadu,141,1,GEN,C. Ramachandran,M,0,,DMK,64632,#800000,148417
1989,Madurai West,Tamil Nadu,142,1,GEN,Ponmuthuramalingam,M,0,,DMK,45579,#800000,102909
1989,Madurai Central,Tamil Nadu,143,1,GEN,"Paulraj, S.",M,0,,DMK,33484,#800000,84282
1989,Madurai East,Tamil Nadu,144,1,GEN,"Eradha, S.R.",M,0,,ADMK,40519,#9DBC2A,82892
1989,Samayanallur,Tamil Nadu,145,1,SC,N. Soundarapandian,M,0,,DMK,53360,#800000,140212
1989,Melur,Tamil Nadu,146,1,GEN,"Ranamanickam, K.V.V.",M,0,,INC,41158,#019733,113054
1989,Natham,Tamil Nadu,147,1,GEN,"Andi Ambalam, M.",M,0,,INC,33019,#019733,99426
1989,Dindigul,Tamil Nadu,148,1,GEN,S.A. Thangarajan,M,0,,CPM,46617,#DE0000,123435
1989,Athoor,Tamil Nadu,149,1,GEN,"Periasamy., I.",M,0,,DMK,37469,#800000,116289
1989,Vedasandur,Tamil Nadu,150,1,GEN,P. Muthusamy,M,0,,ADK(JR),37928,#222,127615
1989,Aravakurichi,Tamil Nadu,151,1,GEN,Ramasamy Monjanor,M,0,,DMK,48463,#800000,114296
1989,Karur,Tamil Nadu,152,1,GEN,"Ramasamy, K.V.",M,0,,DMK,54163,#800000,141253
1989,Krishnarajapuram,Tamil Nadu,153,1,SC,"Arivalagan, A.",M,0,,ADK(JL),43574,#222,107392
1989,Marungapuri,Tamil Nadu,154,1,GEN,Ponnusamy K.,M,0,,ADMK,55297,#9DBC2A,110648
1989,Kulithalai,Tamil Nadu,155,1,GEN,A. Papa Sundaram,M,0,,ADK(JL),49231,#222,114429
1989,Thottiyam,Tamil Nadu,156,1,GEN,Kannaiyan K.,M,0,,DMK,34994,#800000,107648
1989,Uppiliapuram,Tamil Nadu,157,1,ST,R. Mookkan,M,0,,ADK(JL),43384,#222,108651
1989,Musiri,Tamil Nadu,158,1,GEN,"Thangavel, M.",M,0,,ADK(JL),49275,#222,126174
1989,Lalgudi,Tamil Nadu,159,1,GEN,Nehru K. N.,M,0,,DMK,54275,#800000,118125
1989,Perambalur,Tamil Nadu,160,1,SC,R. Pitchaimuthu,M,0,,CPI,34829,#DE0000,100912
1989,Varahur,Tamil Nadu,161,1,SC,"Annadurai, K.",M,0,,DMK,36219,#800000,84126
1989,Ariyalur,Tamil Nadu,162,1,GEN,Arumugam T.,M,0,,DMK,47353,#800000,108607
1989,Andimadam,Tamil Nadu,163,1,GEN,Sivasubramanian S.,M,0,,DMK,28500,#800000,59357
1989,Jayankondam,Tamil Nadu,164,1,GEN,Ganesan K. C.,M,0,,DMK,22847,#800000,73357
1989,Srirangam,Tamil Nadu,165,1,GEN,Venkateswara Dikshidar Y.,M,0,,JNP,42629,#9A9E56,121783
1989,Tiruchirapalli-I,Tamil Nadu,166,1,GEN,Malaramannan A.,M,0,,DMK,25688,#800000,79797
1989,Tiruchirapalli-Ii,Tamil Nadu,167,1,GEN,Anbil Poyyamozhi,M,0,,DMK,40386,#800000,101137
1989,Thiruverumbur,Tamil Nadu,168,1,GEN,Pappa Umanath,F,0,,CPM,54814,#DE0000,125519
1989,Sirkazhi,Tamil Nadu,169,1,SC,Panneerselvam M.,M,0,,DMK,36512,#800000,89543
1989,Poompuhar,Tamil Nadu,170,1,GEN,M. Mohamed Siddik,M,0,,DMK,40657,#800000,85897
1989,Mayuram,Tamil Nadu,171,1,GEN,Senguttuvan A.,M,0,,DMK,36793,#800000,86110
1989,Kuttalam,Tamil Nadu,172,1,GEN,R. Rajamanickam,M,0,,DMK,47559,#800000,99985
1989,Nannilam,Tamil Nadu,173,1,SC,Manimaran M.,M,0,,DMK,48605,#800000,107813
1989,Thiruvarur,Tamil Nadu,174,1,SC,Thambusamy V.,M,0,,CPM,52520,#DE0000,109995
1989,Nagapattinam,Tamil Nadu,175,1,GEN,G. Veeraiyan,M,0,,CPM,44681,#DE0000,99963
1989,Vedaranyam,Tamil Nadu,176,1,GEN,P. V. Rajendiran,M,0,,INC,42060,#019733,100585
1989,Thiruthuraipundi,Tamil Nadu,177,1,SC,Palanisamy G.,M,0,,CPI,49982,#DE0000,115379
1989,Mannargudi,Tamil Nadu,178,1,GEN,K. Ramachandran,M,0,,DMK,48809,#800000,113259
1989,Pattukkottai,Tamil Nadu,179,1,GEN,Annadurai K.,M,0,,DMK,41224,#800000,110852
1989,Peravurani,Tamil Nadu,180,1,GEN,Singaram R.,M,0,,INC,33467,#019733,113093
1989,Orathanadu,Tamil Nadu,181,1,GEN,"Ganesan, L.",M,0,,DMK,49554,#800000,114813
1989,Thiruvonam,Tamil Nadu,182,1,GEN,M. Ramachandran,M,0,,DMK,42479,#800000,114298
1989,Thanjavur,Tamil Nadu,183,1,GEN,Ubayadullah S.N.M,M,0,,DMK,60380,#800000,112165
1989,Thiruvaiyaru,Tamil Nadu,184,1,GEN,Chandraseharan Durai,M,0,,DMK,36981,#800000,96617
1989,Papanasam,Tamil Nadu,185,1,GEN,G. Karuppiah Moopanar,M,0,,INC,36278,#019733,93290
1989,Valangiman,Tamil Nadu,186,1,SC,Yasotha Chellappa,F,0,,DMK,38522,#800000,94008
1989,Kumbakonam,Tamil Nadu,187,1,GEN,Mani K.S.,M,0,,DMK,36763,#800000,104961
1989,Thiruvidaimarudur,Tamil Nadu,188,1,GEN,"Ramalingam, S.",M,0,,DMK,44914,#800000,100898
1989,Thirumaiyam,Tamil Nadu,189,1,GEN,V. Sobiah,M,0,,DMK,32374,#800000,106864
1989,Kolathur,Tamil Nadu,190,1,SC,Raju V.,M,0,,ADK(JL),47624,#222,119125
1989,Pudukkottai,Tamil Nadu,191,1,GEN,Periyannan A.,M,0,,DMK,45534,#800000,125661
1989,Alangudi,Tamil Nadu,192,1,GEN,Chandrasekaran K.B. V.Sc.,M,0,,DMK,37361,#800000,128050
1989,Aranthangi,Tamil Nadu,193,1,GEN,"Thirunavukkarasu, S.",M,0,,ADK(JL),61730,#222,129746
1989,Tirupathur,Tamil Nadu,194,1,GEN,Thennarasu S.S.,M,0,,DMK,33639,#800000,211903
1989,Karaikudi,Tamil Nadu,195,1,GEN,Narayanan Rm.,M,0,,DMK,45790,#800000,111029
1989,Tiruvadanai,Tamil Nadu,196,1,GEN,Eramasamy Ambalam Kr.,M,0,,INC,38161,#019733,107314
1989,Ilayangudi,Tamil Nadu,197,1,GEN,Sathiah M.,M,0,,DMK,41914,#800000,91199
1989,Sivaganga,Tamil Nadu,198,1,GEN,"Manoharan, B.",M,0,,DMK,33982,#800000,99992
1989,Manamadurai,Tamil Nadu,199,1,SC,"Duraipandi, P.",M,0,,DMK,35809,#800000,99253
1989,Paramakudi,Tamil Nadu,200,1,SC,"Sundararaj, S.",M,0,,ADK(JL),37494,#222,102641
1989,Ramanathapuram,Tamil Nadu,201,1,GEN,"Rajenthiran, M.S.K.",M,0,,DMK,38747,#800000,106993
1989,Kadaladi,Tamil Nadu,202,1,GEN,"Ameeth Ibrahim, A.M.",M,0,,DMK,32682,#800000,107650
1989,Mudhukulathur,Tamil Nadu,203,1,GEN,"Kather Batcha Alias Vellachamy, S.",M,0,,DMK,30787,#800000,92908
1989,Aruppukkottai,Tamil Nadu,204,1,GEN,"Thangapandian, V.",M,0,,DMK,44990,#800000,98688
1989,Sattur,Tamil Nadu,205,1,GEN,S.S. Karuppasamy,M,0,,DMK,52608,#800000,125236
1989,Virudhunagar,Tamil Nadu,206,1,GEN,"Chokkar, R.",M,0,,INC,34106,#019733,106584
1989,Sivakasi,Tamil Nadu,207,1,GEN,"Seenivsan, P.",M,0,,DMK,41027,#800000,131503
1989,Srivilliputhur,Tamil Nadu,208,1,GEN,"Thangam, A.",M,0,,DMK,45628,#800000,118063
1989,Rajapalayam,Tamil Nadu,209,1,SC,"Rajan, V.P.",M,0,,DMK,49137,#800000,120575
1989,Vilathikulam,Tamil Nadu,210,1,GEN,K.K. S.S. Ramachandran,M,0,,ADK(JL),33951,#222,92781
1989,Ottapidaram,Tamil Nadu,211,1,SC,M. Muthiah,M,0,,DMK,25467,#800000,80353
1989,Kovilpatti,Tamil Nadu,212,1,GEN,"Alagarsomy, S.",M,0,,CPI,35008,#DE0000,99069
1989,Sankarankovil,Tamil Nadu,213,1,SC,"Thangavelu, S.",M,0,,DMK,46886,#800000,106581
1989,Vasudevanallur,Tamil Nadu,214,1,SC,"Eswaran, R.",M,0,,INC,30805,#019733,95816
1989,Kadayanallur,Tamil Nadu,215,1,GEN,Samsudin Alias Kathiravan,M,0,,DMK,37531,#800000,102230
1989,Tenkasi,Tamil Nadu,216,1,GEN,"Peter Alphonse, S.",M,0,,INC,39643,#019733,109248
1989,Alangulam,Tamil Nadu,217,1,GEN,Ramasubbbu S.S.,M,0,,INC,31314,#019733,109598
1989,Tirunelveli,Tamil Nadu,218,1,GEN,"Subramanian, A.L.",M,0,,DMK,37991,#800000,106862
1989,Palayamkottai,Tamil Nadu,219,1,GEN,"Gurunathan, S.",M,0,,DMK,34046,#800000,98943
1989,Cheranmahadevi,Tamil Nadu,220,1,GEN,"Pandian, P.N.",M,0,,ADK(JR),26113,#222,96494
1989,Ambasamudram,Tamil Nadu,221,1,GEN,"Ravi Arunan, K.",M,0,,INC,31337,#019733,91721
1989,Nanguneri,Tamil Nadu,222,1,GEN,"Achiyur, M. Mani",M,0,,DMK,30222,#800000,94837
1989,Radhapuram,Tamil Nadu,223,1,GEN,Ramani Nallathambi,F,0,,INC,29432,#019733,91424
1989,Sattangulam,Tamil Nadu,224,1,GEN,Kumari Anathan,M,0,,INC,24913,#019733,86968
1989,Tiruchendur,Tamil Nadu,225,1,GEN,"Kandasamy, K.P.",M,0,,DMK,42084,#800000,99070
1989,Srivaikuntam,Tamil Nadu,226,1,GEN,"Deniel Raj, S.",M,0,,INC,29615,#019733,86797
1989,Tuticorin,Tamil Nadu,227,1,GEN,N. Periasamy,M,0,,DMK,39688,#800000,124423
1989,Kanniyakumari,Tamil Nadu,228,1,GEN,"Subramonia Pillai, K.",M,0,,DMK,33376,#800000,96332
1989,Nagercoil,Tamil Nadu,229,1,GEN,M. Moses,M,0,,INC,35647,#019733,103391
1989,Kollachal,Tamil Nadu,230,1,GEN,Pauliah-A.,M,0,,INC,36611,#019733,93424
1989,Padmanabhapuram,Tamil Nadu,231,1,GEN,"Noor Mohmed, S.",M,0,,CPM,21489,#DE0000,78891
1989,Thiruvattar,Tamil Nadu,232,1,GEN,"R, Nadesan",M,0,,INC,39193,#019733,86391
1989,Vilavancode,Tamil Nadu,233,1,GEN,"Sundaradas, M.",M,0,,INC,41168,#019733,97445
1989,Killiyoor,Tamil Nadu,234,1,GEN,"Vijayaraghavan, Pon",M,0,,IND,30127,#888888,76222
1991,Royapuram,Tamil Nadu,1,1,GEN,D. Jayakumar,M,0,,ADMK,46218,#9DBC2A,78278
1991,Harbour,Tamil Nadu,2,1,GEN,Karunanidhi M.,M,0,,DMK,30932,#800000,63564
1991,Dr. Radhakrishnan Nagar,Tamil Nadu,3,1,GEN,Madhusudhnan E.,M,0,,ADMK,66710,#9DBC2A,110639
1991,Park Town,Tamil Nadu,4,1,GEN,Balaraman U.,M,0,,INC,37747,#019733,68571
1991,Perambur,Tamil Nadu,5,1,SC,Dr. M. P. Sekar,M,0,,ADMK,62759,#9DBC2A,116088
1991,Purasawalkam,Tamil Nadu,6,1,GEN,Ranganathan B.,M,0,,INC,71391,#019733,127992
1991,Egmore,Tamil Nadu,7,1,SC,Elamvazhuthi,M,0,,DMK,23139,#800000,45849
1991,Anna Nagar,Tamil Nadu,8,1,GEN,A. Chellakumar,M,0,,INC,75512,#019733,131814
1991,T-Nagar,Tamil Nadu,9,1,GEN,S. Jayakumar,M,0,,ADMK,64460,#9DBC2A,105341
1991,Thousand Lights,Tamil Nadu,10,1,GEN,Krishna Swamy K.A.,M,0,,ADMK,55426,#9DBC2A,98092
1991,Chepauk,Tamil Nadu,11,1,GEN,Zeenath Sheriffdeen,F,0,,INC,29605,#019733,58482
1991,Triplicane,Tamil Nadu,12,1,GEN,Mohamad Asif,M,0,,ADMK,39028,#9DBC2A,70872
1991,Mylapore,Tamil Nadu,13,1,GEN,Rangarajan T.M.,M,0,,ADMK,62845,#9DBC2A,105954
1991,Saidapet,Tamil Nadu,14,1,GEN,Balan M.K.,M,0,,ADMK,63235,#9DBC2A,110216
1991,Gummidipoondi,Tamil Nadu,15,1,GEN,Sakkubai R.,F,0,,ADMK,61063,#9DBC2A,111484
1991,Ponneri,Tamil Nadu,16,1,SC,Ravikumar E.,M,0,,ADMK,77374,#9DBC2A,119522
1991,Thiruvottiyur,Tamil Nadu,17,1,GEN,Kuppan K.,M,0,,ADMK,85823,#9DBC2A,151797
1991,Villivakkam,Tamil Nadu,18,1,GEN,Kalan E.,M,0,,INC,118196,#019733,212993
1991,Alandur,Tamil Nadu,19,1,GEN,Annamalai S.,M,0,,ADMK,88432,#9DBC2A,151301
1991,Tambaram,Tamil Nadu,20,1,GEN,S.M. Krishnan,M,0,,INC,111588,#019733,193002
1991,Tirupporur,Tamil Nadu,21,1,SC,M. Dhanpal,M,0,,ADMK,60262,#9DBC2A,106559
1991,Chengalpattu,Tamil Nadu,22,1,GEN,Vardarajan C.D.,M,0,,ADMK,51694,#9DBC2A,106266
1991,Maduranthakam,Tamil Nadu,23,1,GEN,P. Chockalingam,M,0,,ADMK,53752,#9DBC2A,99336
1991,Acharapakkam,Tamil Nadu,24,1,SC,Ramakrishanan,M,0,,ADMK,52494,#9DBC2A,93241
1991,Uthiramerur,Tamil Nadu,25,1,GEN,Kanchi Panneerselvam,M,0,,ADMK,63367,#9DBC2A,114265
1991,Kancheepuram,Tamil Nadu,26,1,GEN,Pattabiraman C.P.,M,0,,ADMK,66429,#9DBC2A,118566
1991,Sriperumbudur,Tamil Nadu,27,1,SC,Polur Varadhan,M,0,,INC,63656,#019733,104448
1991,Poonamallee,Tamil Nadu,28,1,GEN,D. Sudarsanam,M,0,,INC,68392,#019733,123225
1991,Thiruvallur,Tamil Nadu,29,1,GEN,Sakkubai Devaraj D.,F,0,,ADMK,54267,#9DBC2A,95353
1991,Tiruttani,Tamil Nadu,30,1,GEN,Rasanbabu Alias Thanigai Babu K.,M,0,,ADMK,50037,#9DBC2A,94046
1991,Pallipet,Tamil Nadu,31,1,GEN,Eakambara Reddy A.,M,0,,INC,48516,#019733,96565
1991,Arakkonam,Tamil Nadu,32,1,SC,Lata Priyakumar,F,0,,INC,61314,#019733,110992
1991,Sholingur,Tamil Nadu,33,1,GEN,A.M. Munirathinam,M,0,,INC,58563,#019733,108647
1991,Ranipet,Tamil Nadu,34,1,GEN,N.G. Venugopal,M,0,,ADMK,65204,#9DBC2A,122356
1991,Arcot,Tamil Nadu,35,1,GEN,Viswanathan G.,M,0,,ADMK,61712,#9DBC2A,100896
1991,Katpadi,Tamil Nadu,36,1,GEN,K.M. Kalaiselvi,F,0,,ADMK,63005,#9DBC2A,111652
1991,Gudiyattam,Tamil Nadu,37,1,GEN,Dhandayudapani V.,M,0,,INC,63796,#019733,99053
1991,Pernambattu,Tamil Nadu,38,1,SC,Parandaman J.,M,0,,ADMK,67398,#9DBC2A,99784
1991,Vaniyambadi,Tamil Nadu,39,1,GEN,Sampath E.,M,0,,INC,53354,#019733,97046
1991,Natrampalli,Tamil Nadu,40,1,GEN,Indrakumari R.,F,0,,ADMK,81446,#9DBC2A,119682
1991,Tiruppattur,Tamil Nadu,41,1,GEN,Sundarvel A.K.C.,M,0,,ADMK,69402,#9DBC2A,207314
1991,Chengam,Tamil Nadu,42,1,SC,P. Veera Pandiyan,M,0,,ADMK,54611,#9DBC2A,92081
1991,Thandarambattu,Tamil Nadu,43,1,GEN,Sundaram M.K.,M,0,,ADMK,69433,#9DBC2A,108047
1991,Tiruvannamalai,Tamil Nadu,44,1,GEN,Kannan V.,M,0,,INC,67034,#019733,113737
1991,Kalasapakkam,Tamil Nadu,45,1,GEN,Sundarasami M.,M,0,,INC,65096,#019733,113497
1991,Polur,Tamil Nadu,46,1,GEN,T. Vediyappan,M,0,,ADMK,60262,#9DBC2A,97001
1991,Anaicut,Tamil Nadu,47,1,GEN,Dharamalingam K.,M,0,,ADMK,54413,#9DBC2A,94484
1991,Vellore,Tamil Nadu,48,1,GEN,Gnanasekaran C.,M,0,,INC,60698,#019733,104111
1991,Arani,Tamil Nadu,49,1,GEN,Jaison Jacob I.R.,M,0,,ADMK,66355,#9DBC2A,113405
1991,Cheyyar,Tamil Nadu,50,1,GEN,A. Devaraj,M,0,,ADMK,66061,#9DBC2A,109021
1991,Vandavasi,Tamil Nadu,51,1,SC,Thamazharasan C.K.,M,0,,ADMK,55990,#9DBC2A,104974
1991,Peranamallur,Tamil Nadu,52,1,GEN,Srinivasan A.K.,M,0,,ADMK,56653,#9DBC2A,103846
1991,Melmalayanur,Tamil Nadu,53,1,GEN,Janakiramam G.,M,0,,INC,56864,#019733,107384
1991,Gingee,Tamil Nadu,54,1,GEN,Eramasass S.S.R.,M,0,,INC,57390,#019733,110903
1991,Tindivanam,Tamil Nadu,55,1,GEN,Pannirselvam S.,M,0,,INC,48317,#019733,95532
1991,Vanur,Tamil Nadu,56,1,SC,Arumugam S.,M,0,,ADMK,60128,#9DBC2A,106795
1991,Kandamangalam,Tamil Nadu,57,1,SC,V. Subramaniam,M,0,,ADMK,60628,#9DBC2A,106066
1991,Villupuram,Tamil Nadu,58,1,GEN,D. Janaardhanan,M,0,,ADMK,55105,#9DBC2A,112866
1991,Mugaiyur,Tamil Nadu,59,1,GEN,Savithiri Ammal R.,F,0,,ADMK,56118,#9DBC2A,100371
1991,Thirunavalur,Tamil Nadu,60,1,GEN,J. Panneerselvam,M,0,,ADMK,56353,#9DBC2A,95835
1991,Ulundurpet,Tamil Nadu,61,1,SC,Anandan M.,M,0,,ADMK,71785,#9DBC2A,110122
1991,Nellikuppam,Tamil Nadu,62,1,GEN,Damotharan C.,M,0,,ADMK,57373,#9DBC2A,96250
1991,Cuddalore,Tamil Nadu,63,1,GEN,Venkatesan P.R.S.,M,0,,INC,51459,#019733,105873
1991,Panruti,Tamil Nadu,64,1,GEN,Ramachandaran S.,M,0,,PMK,39911,#F0CC52,106407
1991,Kurinjipadi,Tamil Nadu,65,1,GEN,Sivasubramanian K.,M,0,,ADMK,51313,#9DBC2A,109364
1991,Bhuvanagiri,Tamil Nadu,66,1,GEN,G. Malliga,F,0,,ADMK,48164,#9DBC2A,103853
1991,Kattumannarkoil,Tamil Nadu,67,1,SC,Rajendiran N.R.,M,0,,ADMK,48103,#9DBC2A,92311
1991,Chidambaram,Tamil Nadu,68,1,GEN,Alagiri S.,M,0,,INC,48767,#019733,95244
1991,Vridhachalam,Tamil Nadu,69,1,GEN,Aranganathan R.D.,M,0,,ADMK,51931,#9DBC2A,115262
1991,Mangalur,Tamil Nadu,70,1,SC,Puratchimani S.,M,0,,INC,62302,#019733,111985
1991,Rishivandiyam,Tamil Nadu,71,1,GEN,Govindasraju M.,M,0,,ADMK,58030,#9DBC2A,94263
1991,Kallakurichi,Tamil Nadu,72,1,GEN,Paramasivam R.P.,M,0,,ADMK,66942,#9DBC2A,103906
1991,Sankarapuram,Tamil Nadu,73,1,GEN,Ramaswamy C.,M,0,,ADMK,71688,#9DBC2A,105329
1991,Hosur,Tamil Nadu,74,1,GEN,Manoharan K.A.,M,0,,INC,47346,#019733,99377
1991,Thalli,Tamil Nadu,75,1,GEN,M. Venkataramareddy,M,0,,INC,38831,#019733,84627
1991,Kaveripattinam,Tamil Nadu,76,1,GEN,Munusamy K.P.,M,0,,ADMK,70136,#9DBC2A,100675
1991,Krishnagiri,Tamil Nadu,77,1,GEN,Munivektatappan K.,M,0,,ADMK,63729,#9DBC2A,91145
1991,Bargur,Tamil Nadu,78,1,GEN,J. Jayalalitha,F,0,,ADMK,67680,#9DBC2A,103841
1991,Harur,Tamil Nadu,79,1,SC,Abaranji P.,M,0,,INC,66636,#019733,113790
1991,Morappur,Tamil Nadu,80,1,GEN,K. Singaram,M,0,,ADMK,53477,#9DBC2A,100353
1991,Palacodu,Tamil Nadu,81,1,GEN,Sekhar M.G,M,0,,ADMK,63170,#9DBC2A,101609
1991,Dharmapuri,Tamil Nadu,82,1,GEN,Ponnusamy P.,M,0,,INC,53910,#019733,105484
1991,Pennagaram,Tamil Nadu,83,1,GEN,V. Purushothaman,M,0,,ADMK,49585,#9DBC2A,95746
1991,Mettur,Tamil Nadu,84,1,GEN,S. Sundarambal,F,0,,ADMK,53368,#9DBC2A,108245
1991,Taramangalam,Tamil Nadu,85,1,GEN,Palanisamy R.,M,0,,INC,50538,#019733,106036
1991,Omalur,Tamil Nadu,86,1,GEN,Krishnan C.,M,0,,ADMK,60783,#9DBC2A,92406
1991,Yercaud,Tamil Nadu,87,1,ST,Perumal C.,F,0,,ADMK,59324,#9DBC2A,82021
1991,Salem-I,Tamil Nadu,88,1,GEN,Jayaraman S.R.,M,0,,INC,72792,#019733,110335
1991,Salem-Ii,Tamil Nadu,89,1,GEN,Natesan M.,M,0,,ADMK,66904,#9DBC2A,104695
1991,Veerapandi,Tamil Nadu,90,1,GEN,Arjunan K.,M,0,,ADMK,79725,#9DBC2A,117028
1991,Panamarathupatti,Tamil Nadu,91,1,GEN,Rajaram K.,M,0,,ADMK,70025,#9DBC2A,101304
1991,Attur,Tamil Nadu,92,1,GEN,V. Tamilarasu,M,0,,ADMK,61060,#9DBC2A,94676
