party,state,constituency,poll_date,name,age,gender,education,category,assets,criminal_cases,color,party_name
IND,Tamil Nadu,Arani,24-04-2014,kelumalai,51,Male,10th,GEN,490500,0,,Independent
IND,Chhattisgarh,Raipur,24-04-2014,santoshdahariya,0,Male,12th,GEN,490000,0,,Independent
IND,Maharashtra,Jalna,24-04-2014,sayyadhusainahmad,45,Male,Literate,GEN,490000,0,,Independent
IND,Karnataka,Chitradurga,17-04-2014,sribasavanagidevasharanaru,39,Male,Post Graduate,GEN,489561,0,,Independent
IND,National Capital Territory Of Delhi,New Delhi,10-04-2014,vishalkhosla,51,Male,12th,GEN,489000,0,,Independent
IND,Tamil Nadu,Namakkal,24-04-2014,ponmudip,41,Male,Others,GEN,488500,0,,Independent
IND,Tamil Nadu,Madurai,24-04-2014,jmanikandeswaran,27,Male,Post Graduate,GEN,488000,0,,Independent
IND,Assam,Jorhat,07-04-2014,rajkumardowarah,43,Male,Graduate,GEN,487600,0,,Independent
IND,Andhra Pradesh,Vijayawada,07-05-2014,phaniprakashm,61,Male,Others,GEN,487441,0,,Independent
IND,Tamil Nadu,Dharmapuri,24-04-2014,sambathm,46,Male,8th,GEN,485060,0,,Independent
IND,Maharashtra,Raver,24-04-2014,govindanarayangunjal,47,Male,Graduate Professional,GEN,484400,0,,Independent
IND,Maharashtra,Shirdi,17-04-2014,balasahebdashrathbagul,43,Male,Literate,GEN,483000,0,,Independent
IND,Chhattisgarh,Korba,24-04-2014,shekhrauf,46,Male,12th,GEN,482686,0,,Independent
IND,Madhya Pradesh,Tikamgarh,17-04-2014,lakhanlal,43,Male,12th,GEN,482600,0,,Independent
IND,Tamil Nadu,Sivaganga,24-04-2014,arimazhamthiyagisubramanianmuthurajam,76,Male,10th,GEN,482295,0,,Independent
IND,Orissa,Bolangir,10-04-2014,nabakrushnadanta,55,Male,Graduate Professional,GEN,482285,0,,Independent
IND,Tamil Nadu,Chennai North,24-04-2014,mahendrankpp,47,Male,10th,GEN,481953,0,,Independent
IND,Tamil Nadu,Theni,24-04-2014,innasimuthu-ms,54,Male,8th,GEN,480639,0,,Independent
