ST_CD,AC_NO,NAME,VOTES,ST_NAME,AC_NAME,#,YEAR,polled_votes,vote_percent,PARTY
S24,115,RAMSEWAK SINGH PATEL,14576,Uttar Pradesh,Badaun,4,2017,212745,6.85,SHI
S24,115,SATISH CHANDRA,1127,Uttar Pradesh,Badaun,6,2017,212745,0.53,IND
S24,115,KHALID PERVAIZ,883,Uttar Pradesh,Badaun,7,2017,212745,0.42,AIMEIM
S24,115,HARINDRA SINGH YADAV,848,Uttar Pradesh,Badaun,8,2017,212745,0.4,IND
S24,115,AMARJEET SINGH,699,Uttar Pradesh,Badaun,9,2017,212745,0.33,BBP
S24,115,SACHIN PATHAK,619,Uttar Pradesh,Badaun,10,2017,212745,0.29,PPS
S24,115,MUZAFFAR ALI KHAN,490,Uttar Pradesh,Badaun,11,2017,212745,0.23,IND
S24,115,ABINAV RAJ,421,Uttar Pradesh,Badaun,12,2017,212745,0.2,IND
S24,115,ARUN PRAKASH GUPTA,273,Uttar Pradesh,Badaun,13,2017,212745,0.13,IND
S24,115,MAHESH KUMAR SHRIVASTAVA,258,Uttar Pradesh,Badaun,14,2017,212745,0.12,KJP
S24,115,KRISHAN PAL,240,Uttar Pradesh,Badaun,15,2017,212745,0.11,BSS
S24,115,None of the Above,1509,Uttar Pradesh,Badaun,5,2017,212745,0.71,NOTA
S24,116,DHARMENDRA KUMAR SINGH SHAKYA,93702,Uttar Pradesh,Shekhupur,1,2017,235906,39.72,BJP
S24,116,ASHISH YADAV,70316,Uttar Pradesh,Shekhupur,2,2017,235906,29.81,SP
S24,116,MOHD. RIZWAN,64327,Uttar Pradesh,Shekhupur,3,2017,235906,27.27,BSP
S24,116,KM. SARVESHA DEVI,1619,Uttar Pradesh,Shekhupur,5,2017,235906,0.69,IND
S24,116,RAJENDRA,1101,Uttar Pradesh,Shekhupur,6,2017,235906,0.47,BSS
S24,116,KAMTA PRASAD,922,Uttar Pradesh,Shekhupur,7,2017,235906,0.39,MD
S24,116,ANESH PAL,899,Uttar Pradesh,Shekhupur,8,2017,235906,0.38,PP
S24,116,PRITI KASHYAP,657,Uttar Pradesh,Shekhupur,9,2017,235906,0.28,RMEP
S24,116,BANDEHASAN,467,Uttar Pradesh,Shekhupur,10,2017,235906,0.2,IEMC
S24,116,None of the Above,1896,Uttar Pradesh,Shekhupur,4,2017,235906,0.8,NOTA
S24,117,RAJEEV KUMAR SINGH URF BABBU BHAIYA,79110,Uttar Pradesh,Dataganj,1,2017,224822,35.19,BJP
S24,117,SINOD KUMAR SHAKYA (DEEPU BHAIYA),53351,Uttar Pradesh,Dataganj,2,2017,224822,23.73,BSP
S24,117,CAPTAIN ARJUN SINGH,39029,Uttar Pradesh,Dataganj,3,2017,224822,17.36,LD
S24,117,PREM PAL SINGH YADAV,32243,Uttar Pradesh,Dataganj,4,2017,224822,14.34,INC
S24,117,DR SHAILESH PATHAK,11064,Uttar Pradesh,Dataganj,5,2017,224822,4.92,PP
S24,117,JITENDRA SINGH YADAV,1898,Uttar Pradesh,Dataganj,7,2017,224822,0.84,RLD
S24,117,MAN SINGH,1195,Uttar Pradesh,Dataganj,8,2017,224822,0.53,DSP
S24,117,RAJVEER SHARMA,1181,Uttar Pradesh,Dataganj,9,2017,224822,0.53,BSS
S24,117,RAJENDRA SINGH,1136,Uttar Pradesh,Dataganj,10,2017,224822,0.51,IND
S24,117,DR AJEET SINGH,995,Uttar Pradesh,Dataganj,11,2017,224822,0.44,IND
S24,117,VED BABU,903,Uttar Pradesh,Dataganj,12,2017,224822,0.4,JSSP
S24,117,RAJKUMAR,746,Uttar Pradesh,Dataganj,13,2017,224822,0.33,BBP
S24,117,None of the Above,1971,Uttar Pradesh,Dataganj,6,2017,224822,0.88,NOTA
S24,118,CHHATRA PAL SINGH,108846,Uttar Pradesh,Baheri,1,2017,247785,43.93,BJP
S24,118,NASEEM AHMAD,66009,Uttar Pradesh,Baheri,2,2017,247785,26.64,BSP
S24,118,ATA UR REHMAN,63841,Uttar Pradesh,Baheri,3,2017,247785,25.76,SP
S24,118,UBAID ULLAH KHAN,2658,Uttar Pradesh,Baheri,4,2017,247785,1.07,MD
S24,118,SATISH CHANDRA,977,Uttar Pradesh,Baheri,6,2017,247785,0.39,IND
S24,118,MANJOOR AHMED,836,Uttar Pradesh,Baheri,7,2017,247785,0.34,IND
S24,118,RAKESH KUMAR,718,Uttar Pradesh,Baheri,8,2017,247785,0.29,RKMP
S24,118,PRIYAVAN GANGWAR,618,Uttar Pradesh,Baheri,9,2017,247785,0.25,RLD
S24,118,FAUZUL,404,Uttar Pradesh,Baheri,10,2017,247785,0.16,IND
S24,118,SMT ANUPAMA MAURYA,335,Uttar Pradesh,Baheri,11,2017,247785,0.14,JAM
S24,118,DHARAM PAL,327,Uttar Pradesh,Baheri,12,2017,247785,0.13,BSS
S24,118,CHINTA MANI,316,Uttar Pradesh,Baheri,13,2017,247785,0.13,IND
S24,118,JAMEER AHMAD,226,Uttar Pradesh,Baheri,14,2017,247785,0.09,JSEP
S24,118,DUSHYANT KUMAR,195,Uttar Pradesh,Baheri,15,2017,247785,0.08,IND
S24,118,None of the Above,1479,Uttar Pradesh,Baheri,5,2017,247785,0.6,NOTA
S24,119,DR. D.C. VERMA,108789,Uttar Pradesh,Meerganj,1,2017,210276,51.74,BJP
S24,119,SULTAN BEG,54289,Uttar Pradesh,Meerganj,2,2017,210276,25.82,BSP
S24,119,NARENDRA PAL SINGH,36938,Uttar Pradesh,Meerganj,3,2017,210276,17.57,INC
S24,119,BHANU PRATAP SINGH,2267,Uttar Pradesh,Meerganj,4,2017,210276,1.08,MD
S24,119,SHAKEEL AHMAD,1696,Uttar Pradesh,Meerganj,6,2017,210276,0.81,PP
S24,119,GANGA SINGH VERMA,1255,Uttar Pradesh,Meerganj,7,2017,210276,0.6,RLD
S24,119,CHAMPAT RAM,1125,Uttar Pradesh,Meerganj,8,2017,210276,0.54,BSS
S24,119,LAIK AHMAD MANSURI,746,Uttar Pradesh,Meerganj,9,2017,210276,0.35,BIP
S24,119,AMIT SINGH,715,Uttar Pradesh,Meerganj,10,2017,210276,0.34,IND
S24,119,CHANDRA BHOJ PATHAK,707,Uttar Pradesh,Meerganj,11,2017,210276,0.34,IND
S24,119,None of the Above,1749,Uttar Pradesh,Meerganj,5,2017,210276,0.83,NOTA
S24,120,BAHORAN LAL MAURYA,100381,Uttar Pradesh,Bhojipura,1,2017,238631,42.07,BJP
S24,120,SHAZIL ISLAM ANSARI,72617,Uttar Pradesh,Bhojipura,2,2017,238631,30.43,SP
S24,120,SULEMAN BEG,49882,Uttar Pradesh,Bhojipura,3,2017,238631,20.9,BSP
S24,120,SHER ALI ZAFRI,6494,Uttar Pradesh,Bhojipura,4,2017,238631,2.72,IEMC
S24,120,GAJENDER KUMAR,1388,Uttar Pradesh,Bhojipura,6,2017,238631,0.58,RLD
S24,120,MAHESH CHANDRA,1159,Uttar Pradesh,Bhojipura,7,2017,238631,0.49,SSP
S24,120,MUNENDRA KUMAR,1157,Uttar Pradesh,Bhojipura,8,2017,238631,0.48,IND
S24,120,ANEES KHAN,1093,Uttar Pradesh,Bhojipura,9,2017,238631,0.46,IND
S24,120,DORI LAL KASHYAP,911,Uttar Pradesh,Bhojipura,10,2017,238631,0.38,JSEP
S24,120,NOOR JAHAN JAFRI,609,Uttar Pradesh,Bhojipura,11,2017,238631,0.26,IND
S24,120,DEVDATT GANGWAR,602,Uttar Pradesh,Bhojipura,12,2017,238631,0.25,IND
S24,120,RAJENDRA PAL,575,Uttar Pradesh,Bhojipura,13,2017,238631,0.24,BSS
S24,120,None of the Above,1763,Uttar Pradesh,Bhojipura,5,2017,238631,0.74,NOTA
S24,121,KESAR SINGH,93711,Uttar Pradesh,Nawabganj,1,2017,215339,43.52,BJP
S24,121,BHAGWAT SARAN GANGWAR,54569,Uttar Pradesh,Nawabganj,2,2017,215339,25.34,SP
S24,121,SHAILA TAHIR,36761,Uttar Pradesh,Nawabganj,3,2017,215339,17.07,IEMC
S24,121,VIRENDER SINGH GANGWAR,18948,Uttar Pradesh,Nawabganj,4,2017,215339,8.8,BSP
S24,121,MO ASLAM,1783,Uttar Pradesh,Nawabganj,6,2017,215339,0.83,RLD
S24,121,RASHMI GANGWAR,1264,Uttar Pradesh,Nawabganj,7,2017,215339,0.59,IND
S24,121,RATAN LAL,1260,Uttar Pradesh,Nawabganj,8,2017,215339,0.59,BSS
S24,121,MASTER CHHOTEY LAL GANGWAR,1227,Uttar Pradesh,Nawabganj,9,2017,215339,0.57,PP
S24,121,MO TAHIR,1071,Uttar Pradesh,Nawabganj,10,2017,215339,0.5,IND
S24,121,PRAHLAD RAM,1041,Uttar Pradesh,Nawabganj,11,2017,215339,0.48,SKLP
S24,121,TASABBAR HUSAIN,986,Uttar Pradesh,Nawabganj,12,2017,215339,0.46,IND
S24,121,NAEEM AHMAD,858,Uttar Pradesh,Nawabganj,13,2017,215339,0.4,IND
S24,121,None of the Above,1860,Uttar Pradesh,Nawabganj,5,2017,215339,0.86,NOTA
S24,122,DR. SHYAM BIHARI LAL,83656,Uttar Pradesh,Faridpur,1,2017,190209,43.98,BJP
S24,122,DR. SIYA RAM SAGAR,58935,Uttar Pradesh,Faridpur,2,2017,190209,30.98,SP
S24,122,VIJAY PAL SINGH,37680,Uttar Pradesh,Faridpur,3,2017,190209,19.81,BSP
S24,122,POONAM SEN,3075,Uttar Pradesh,Faridpur,4,2017,190209,1.62,RLD
S24,122,SHALINI SINGH,1927,Uttar Pradesh,Faridpur,5,2017,190209,1.01,IND
S24,122,VIJENDRA PAL,1208,Uttar Pradesh,Faridpur,7,2017,190209,0.64,LD
S24,122,ULFAT SINGH KATHERIYA,990,Uttar Pradesh,Faridpur,8,2017,190209,0.52,JSSP
S24,122,DAULAT RAM,907,Uttar Pradesh,Faridpur,9,2017,190209,0.48,PP
S24,122,None of the Above,1831,Uttar Pradesh,Faridpur,6,2017,190209,0.96,NOTA
S24,123,RAJESH KUMAR MISHRA,96397,Uttar Pradesh,Bithari Chainpur,1,2017,234958,41.03,BJP
S24,123,VEER PAL SINGH YADAV,76886,Uttar Pradesh,Bithari Chainpur,2,2017,234958,32.72,SP
S24,123,VIRENDRA SINGH,53286,Uttar Pradesh,Bithari Chainpur,3,2017,234958,22.68,BSP
S24,123,MOHD SHAREEF,1102,Uttar Pradesh,Bithari Chainpur,5,2017,234958,0.47,RLD
S24,123,BHUVNESHWAR SINGH,1055,Uttar Pradesh,Bithari Chainpur,6,2017,234958,0.45,IEMC
S24,123,SEEMA SRIVASTAVA,995,Uttar Pradesh,Bithari Chainpur,7,2017,234958,0.42,PPS
S24,123,DHARMENDRA SINGH,844,Uttar Pradesh,Bithari Chainpur,8,2017,234958,0.36,IND
S24,123,HASRAT ALI,827,Uttar Pradesh,Bithari Chainpur,9,2017,234958,0.35,PP
S24,123,MOHD HASAN,470,Uttar Pradesh,Bithari Chainpur,10,2017,234958,0.2,BIP
S24,123,RITIK,449,Uttar Pradesh,Bithari Chainpur,11,2017,234958,0.19,LSP
S24,123,None of the Above,2647,Uttar Pradesh,Bithari Chainpur,4,2017,234958,1.13,NOTA
S24,124,DR. ARUN KUMAR,115010,Uttar Pradesh,Bareilly,1,2017,223873,51.37,BJP
S24,124,PREM PRAKASH AGARWAL,86343,Uttar Pradesh,Bareilly,2,2017,223873,38.57,INC
S24,124,ER. ANEES AHAMAD KHAN,14588,Uttar Pradesh,Bareilly,3,2017,223873,6.52,BSP
S24,124,TARKESHWAR CHATURVEDI,1754,Uttar Pradesh,Bareilly,4,2017,223873,0.78,CPI
S24,124,AQEEL AHMAD KHAN,1073,Uttar Pradesh,Bareilly,6,2017,223873,0.48,PP
S24,124,SYED RASHID ALI,800,Uttar Pradesh,Bareilly,7,2017,223873,0.36,IND
S24,124,IQTAIDAR UDDIN,643,Uttar Pradesh,Bareilly,8,2017,223873,0.29,RLD
S24,124,MADHVI SAHU,591,Uttar Pradesh,Bareilly,9,2017,223873,0.26,IND
S24,124,RANJIT,513,Uttar Pradesh,Bareilly,10,2017,223873,0.23,IND
S24,124,SARTAJ ALVI,413,Uttar Pradesh,Bareilly,11,2017,223873,0.18,AIFB
S24,124,ARSHAD ALI KHAN,379,Uttar Pradesh,Bareilly,12,2017,223873,0.17,IND
S24,124,AMIT KHANDELWAL,345,Uttar Pradesh,Bareilly,13,2017,223873,0.15,JSEP
S24,124,None of the Above,1421,Uttar Pradesh,Bareilly,5,2017,223873,0.63,NOTA
S24,125,RAJESH AGARWAL,88441,Uttar Pradesh,Bareilly Cantt.,1,2017,183430,48.22,BJP
S24,125,MUJAHID HASSAN KHAN,75777,Uttar Pradesh,Bareilly Cantt.,2,2017,183430,41.31,INC
S24,125,RAJENDRA PRASAD GUPTA,14239,Uttar Pradesh,Bareilly Cantt.,3,2017,183430,7.76,BSP
S24,125,ATUL SAXENA,819,Uttar Pradesh,Bareilly Cantt.,5,2017,183430,0.45,RLD
S24,125,RABIYA AKHTAR,698,Uttar Pradesh,Bareilly Cantt.,6,2017,183430,0.38,PP
S24,125,KAMAL KISHOR BALMEEKI,619,Uttar Pradesh,Bareilly Cantt.,7,2017,183430,0.34,IND
S24,125,JAI PRAKASH SAXENA,488,Uttar Pradesh,Bareilly Cantt.,8,2017,183430,0.27,PLM
S24,125,MANJEET SINGH,459,Uttar Pradesh,Bareilly Cantt.,9,2017,183430,0.25,IEMC
S24,125,VIJAY KUMAR,332,Uttar Pradesh,Bareilly Cantt.,10,2017,183430,0.18,SHI
S24,125,SUSHEEL KUMAR GAUTAM,260,Uttar Pradesh,Bareilly Cantt.,11,2017,183430,0.14,BMP
S24,125,PRIYANKA KHANDELWAL,237,Uttar Pradesh,Bareilly Cantt.,12,2017,183430,0.13,JSEP
S24,125,None of the Above,1061,Uttar Pradesh,Bareilly Cantt.,4,2017,183430,0.58,NOTA
S24,126,DHARAM PAL SINGH,63165,Uttar Pradesh,Aonla,1,2017,181709,34.76,BJP
S24,126,SIDHRAJ SINGH,59619,Uttar Pradesh,Aonla,2,2017,181709,32.81,SP
S24,126,AGAM KUMAR MAURYA,54192,Uttar Pradesh,Aonla,3,2017,181709,29.82,BSP
S24,126,PRADEEP SAXENA,1005,Uttar Pradesh,Aonla,5,2017,181709,0.55,JJP
S24,126,RAKHI RANI,735,Uttar Pradesh,Aonla,6,2017,181709,0.4,IND
S24,126,HARIOM SINGH,730,Uttar Pradesh,Aonla,7,2017,181709,0.4,IND
S24,126,RAJ PAL,469,Uttar Pradesh,Aonla,8,2017,181709,0.26,BSS
S24,126,None of the Above,1794,Uttar Pradesh,Aonla,4,2017,181709,0.99,NOTA
S24,127,SANJAY SINGH GANGWAR,136486,Uttar Pradesh,Pilibhit,1,2017,251819,54.2,BJP
S24,127,RIAZ AHMAD,93130,Uttar Pradesh,Pilibhit,2,2017,251819,36.98,SP
S24,127,ARSHAD KHAN,14532,Uttar Pradesh,Pilibhit,3,2017,251819,5.77,BSP
S24,127,CHANDARSEN,1010,Uttar Pradesh,Pilibhit,5,2017,251819,0.4,JSEP
S24,127,MOH YUSUF MALIK,989,Uttar Pradesh,Pilibhit,6,2017,251819,0.39,RKMP
S24,127,RAJRANI,964,Uttar Pradesh,Pilibhit,7,2017,251819,0.38,IND
S24,127,VIJAY SINGH GANGWAR,654,Uttar Pradesh,Pilibhit,8,2017,251819,0.26,IND
S24,127,BHOOPRAM ALIAS BHAWANI PRASAD,639,Uttar Pradesh,Pilibhit,9,2017,251819,0.25,RLD
S24,127,MUNESH SINGH,437,Uttar Pradesh,Pilibhit,10,2017,251819,0.17,IND
S24,127,SHAILENDRA KUMAR GANGWAR,433,Uttar Pradesh,Pilibhit,11,2017,251819,0.17,JAM
S24,127,SHARAD JAISWAL,420,Uttar Pradesh,Pilibhit,12,2017,251819,0.17,IND
S24,127,CHOKHELAL,307,Uttar Pradesh,Pilibhit,13,2017,251819,0.12,BSS
S24,127,None of the Above,1818,Uttar Pradesh,Pilibhit,4,2017,251819,0.72,NOTA
S24,128,KISHAN LAL RAJPOOT,104595,Uttar Pradesh,Barkhera,1,2017,211878,49.37,BJP
S24,128,HEMRAJ VERMA,46665,Uttar Pradesh,Barkhera,2,2017,211878,22.02,SP
S24,128,DR. SHAILENDRA SINGH GANGWAR,28674,Uttar Pradesh,Barkhera,3,2017,211878,13.53,BSP
S24,128,JAIDRATH ALIAS PRABAKTANAND,22631,Uttar Pradesh,Barkhera,4,2017,211878,10.68,RLD
S24,128,NIRANJAN SINGH,1797,Uttar Pradesh,Barkhera,6,2017,211878,0.85,RKMP
S24,128,SURYA PRAKASH,1103,Uttar Pradesh,Barkhera,7,2017,211878,0.52,IND
S24,128,SANTRAM VERMA,1044,Uttar Pradesh,Barkhera,8,2017,211878,0.49,IND
S24,128,KISHAN LAL,822,Uttar Pradesh,Barkhera,9,2017,211878,0.39,BSS
S24,128,NARAYAN LAL,643,Uttar Pradesh,Barkhera,10,2017,211878,0.3,IND
S24,128,SARBAZ AHMAD,633,Uttar Pradesh,Barkhera,11,2017,211878,0.3,SSP
S24,128,AASHIF BEG,453,Uttar Pradesh,Barkhera,12,2017,211878,0.21,IND
S24,128,KEERAT PRASAD,268,Uttar Pradesh,Barkhera,13,2017,211878,0.13,BMP
S24,128,PREM SWAROOP,243,Uttar Pradesh,Barkhera,14,2017,211878,0.11,MKP
S24,128,None of the Above,2307,Uttar Pradesh,Barkhera,5,2017,211878,1.09,NOTA
S24,129,BABU RAM PASWAN,128493,Uttar Pradesh,Puranpur,1,2017,246819,52.06,BJP
S24,129,PEETAM RAM,89251,Uttar Pradesh,Puranpur,2,2017,246819,36.16,SP
S24,129,ER.K.K. ARVIND,20139,Uttar Pradesh,Puranpur,3,2017,246819,8.16,BSP
S24,129,AYASHA BEGUM,1658,Uttar Pradesh,Puranpur,5,2017,246819,0.67,RLD
S24,129,NATTHO DEVI,1502,Uttar Pradesh,Puranpur,6,2017,246819,0.61,SSKP
S24,129,SHYAM BIHARI,1322,Uttar Pradesh,Puranpur,7,2017,246819,0.54,CPML
S24,129,MAHENDRA KUMAR RAJ,1144,Uttar Pradesh,Puranpur,8,2017,246819,0.46,BSS
S24,129,RAMESHWAR DAYAL,1064,Uttar Pradesh,Puranpur,9,2017,246819,0.43,IND
S24,129,None of the Above,2246,Uttar Pradesh,Puranpur,4,2017,246819,0.91,NOTA
S24,130,AGYASH RAM SARAN VERMA,103498,Uttar Pradesh,Bisalpur,1,2017,222924,46.43,BJP
S24,130,ANIS AHMAD KHAN ALIAS PHOOLBABU,62502,Uttar Pradesh,Bisalpur,2,2017,222924,28.04,INC
S24,130,DIVYA GANGWAR,45338,Uttar Pradesh,Bisalpur,3,2017,222924,20.34,BSP
S24,130,BHEEMSEN SHARMA,2451,Uttar Pradesh,Bisalpur,4,2017,222924,1.1,CPI
S24,130,DR.NAGESH CHANDRA PATHAK,2127,Uttar Pradesh,Bisalpur,6,2017,222924,0.95,RLD
S24,130,RAMRATAN VERMA,1906,Uttar Pradesh,Bisalpur,7,2017,222924,0.85,RKMP
S24,130,DESHRAJ VERMA,1067,Uttar Pradesh,Bisalpur,8,2017,222924,0.48,IND
S24,130,RAMPAL MISHRA,985,Uttar Pradesh,Bisalpur,9,2017,222924,0.44,IND
S24,130,SHYAM KISHOR VERMA,749,Uttar Pradesh,Bisalpur,10,2017,222924,0.34,BSS
S24,130,None of the Above,2301,Uttar Pradesh,Bisalpur,5,2017,222924,1.03,NOTA
S24,131,VEER VIKRAM SINGH PRINCE,76509,Uttar Pradesh,Katra,1,2017,192992,39.64,BJP
S24,131,RAJESH YADAV,59779,Uttar Pradesh,Katra,2,2017,192992,30.97,SP
S24,131,ADHIWAKTA RAJEEV KASHYAP,47471,Uttar Pradesh,Katra,3,2017,192992,24.6,BSP
S24,131,VIVIDH KUMAR,1288,Uttar Pradesh,Katra,5,2017,192992,0.67,RLD
S24,131,SANJEEV KUMAR MISHRA,1243,Uttar Pradesh,Katra,6,2017,192992,0.64,IND
S24,131,SUNEETA DEVI,1015,Uttar Pradesh,Katra,7,2017,192992,0.53,MD
S24,131,SURAJ PAL,837,Uttar Pradesh,Katra,8,2017,192992,0.43,IND
S24,131,JAYVEER SINGH,785,Uttar Pradesh,Katra,9,2017,192992,0.41,RJP
S24,131,RAJ KUMAR,624,Uttar Pradesh,Katra,10,2017,192992,0.32,IND
S24,131,VEDRAM,594,Uttar Pradesh,Katra,11,2017,192992,0.31,BSS
S24,131,DINESH,414,Uttar Pradesh,Katra,12,2017,192992,0.21,JAM
S24,131,CHOTEY LAL,360,Uttar Pradesh,Katra,13,2017,192992,0.19,IND
S24,131,KRISHNA PAL SINGH,243,Uttar Pradesh,Katra,14,2017,192992,0.13,IND
S24,131,None of the Above,1830,Uttar Pradesh,Katra,4,2017,192992,0.95,NOTA
S24,132,SHARADVIR SINGH,75326,Uttar Pradesh,Jalalabad,1,2017,208332,36.16,SP
S24,132,MANOJ KASHYAP,66029,Uttar Pradesh,Jalalabad,2,2017,208332,31.69,BJP
S24,132,NEERAJ KUSHWAHA MAURYA,58337,Uttar Pradesh,Jalalabad,3,2017,208332,28.0,BSP
S24,132,AMIT PRIYADARSHI RAJPUT,1306,Uttar Pradesh,Jalalabad,5,2017,208332,0.63,RLD
S24,132,ASHA RAM,1281,Uttar Pradesh,Jalalabad,6,2017,208332,0.61,IND
S24,132,RAM PRAKASH,1175,Uttar Pradesh,Jalalabad,7,2017,208332,0.56,BSS
S24,132,MOHD. AKIL,1149,Uttar Pradesh,Jalalabad,8,2017,208332,0.55,BMP
S24,132,BHARAT BHUSHAN,1065,Uttar Pradesh,Jalalabad,9,2017,208332,0.51,IND
S24,132,JAY SHREE,621,Uttar Pradesh,Jalalabad,10,2017,208332,0.3,LD
S24,132,JAGPAL,429,Uttar Pradesh,Jalalabad,11,2017,208332,0.21,RVJP
S24,132,None of the Above,1614,Uttar Pradesh,Jalalabad,4,2017,208332,0.77,NOTA
S24,133,ROSHAN LAL VERMA,81770,Uttar Pradesh,Tilhar,1,2017,204249,40.03,BJP
S24,133,KUNWAR JITIN PRASADA,76065,Uttar Pradesh,Tilhar,2,2017,204249,37.24,INC
S24,133,AVADHESH KUMAR VERMA,31418,Uttar Pradesh,Tilhar,3,2017,204249,15.38,BSP
S24,133,PRADIP KUMAR,3983,Uttar Pradesh,Tilhar,4,2017,204249,1.95,RLD
S24,133,RAGNI SINGH,1733,Uttar Pradesh,Tilhar,5,2017,204249,0.85,IND
S24,133,RAJESH YADAV,1253,Uttar Pradesh,Tilhar,7,2017,204249,0.61,SSP
S24,133,ANISH KUMAR SINGH,1225,Uttar Pradesh,Tilhar,8,2017,204249,0.6,BIP
S24,133,PRAMOD KUMAR YADAV,1178,Uttar Pradesh,Tilhar,9,2017,204249,0.58,BKD
S24,133,RAKESH KUMAR,968,Uttar Pradesh,Tilhar,10,2017,204249,0.47,IND
S24,133,RAMESH PAL SINGH YADAV,946,Uttar Pradesh,Tilhar,11,2017,204249,0.46,IND
S24,133,SUKHVEER SINGH,545,Uttar Pradesh,Tilhar,12,2017,204249,0.27,LD
S24,133,ARUNA DEVI,530,Uttar Pradesh,Tilhar,13,2017,204249,0.26,IND
S24,133,HARISH CHANDRA,521,Uttar Pradesh,Tilhar,14,2017,204249,0.26,BSS
S24,133,SHIVAM SHARMA,431,Uttar Pradesh,Tilhar,15,2017,204249,0.21,SHI
S24,133,None of the Above,1683,Uttar Pradesh,Tilhar,6,2017,204249,0.82,NOTA
S24,134,CHETRAM,126635,Uttar Pradesh,Powayan,1,2017,229205,55.25,BJP
S24,134,SHAKUNTLA DEVI,54218,Uttar Pradesh,Powayan,2,2017,229205,23.65,SP
S24,134,GURBACHAN LAL,38797,Uttar Pradesh,Powayan,3,2017,229205,16.93,BSP
S24,134,MAHENDRA,1448,Uttar Pradesh,Powayan,5,2017,229205,0.63,SSP
S24,134,DHIRENDRA PRASAD,1369,Uttar Pradesh,Powayan,6,2017,229205,0.6,IND
S24,134,ARUN KUMAR,1176,Uttar Pradesh,Powayan,7,2017,229205,0.51,BSS
S24,134,BANDHU PRASAD,991,Uttar Pradesh,Powayan,8,2017,229205,0.43,IND
S24,134,CHANDRAKALA,823,Uttar Pradesh,Powayan,9,2017,229205,0.36,IND
S24,134,KANDHAI,692,Uttar Pradesh,Powayan,10,2017,229205,0.3,IND
S24,134,RAKESH KUMAR,582,Uttar Pradesh,Powayan,11,2017,229205,0.25,LD
S24,134,RAJNISH,409,Uttar Pradesh,Powayan,12,2017,229205,0.18,RJP
S24,134,None of the Above,2065,Uttar Pradesh,Powayan,4,2017,229205,0.9,NOTA
S24,135,SURESH KUMAR KHANNA,100734,Uttar Pradesh,Shahjahanpur,1,2017,206025,48.89,BJP
S24,135,TANVEER KHAN,81531,Uttar Pradesh,Shahjahanpur,2,2017,206025,39.57,SP
S24,135,MOHAMMAD ASLAM KHAN,16546,Uttar Pradesh,Shahjahanpur,3,2017,206025,8.03,BSP
S24,135,MANISH CHANDRA,1309,Uttar Pradesh,Shahjahanpur,4,2017,206025,0.64,CPI
S24,135,GAURAV,991,Uttar Pradesh,Shahjahanpur,6,2017,206025,0.48,RLD
S24,135,ANIL KUMAR SINGH,782,Uttar Pradesh,Shahjahanpur,7,2017,206025,0.38,LD
S24,135,RAJEEV KUMAR SAXENA,611,Uttar Pradesh,Shahjahanpur,8,2017,206025,0.3,SSP
S24,135,HEERA LAL SHUKLA,608,Uttar Pradesh,Shahjahanpur,9,2017,206025,0.3,IND
S24,135,ROHIT DIXIT,523,Uttar Pradesh,Shahjahanpur,10,2017,206025,0.25,IND
S24,135,SANJAY KUMAR,376,Uttar Pradesh,Shahjahanpur,11,2017,206025,0.18,IND
S24,135,LOKESH SRIVASTAVA,310,Uttar Pradesh,Shahjahanpur,12,2017,206025,0.15,IND
S24,135,KISHAN LAL,278,Uttar Pradesh,Shahjahanpur,13,2017,206025,0.13,IND
S24,135,SARVESH KUMAR,275,Uttar Pradesh,Shahjahanpur,14,2017,206025,0.13,BSS
S24,135,None of the Above,1151,Uttar Pradesh,Shahjahanpur,5,2017,206025,0.56,NOTA
S24,136,MANVENDRA SINGH,86435,Uttar Pradesh,Dadraul,1,2017,216563,39.91,BJP
S24,136,RAMMURTEE SINGH VERMA,69037,Uttar Pradesh,Dadraul,2,2017,216563,31.88,SP
S24,136,RIZWAN ALI,50762,Uttar Pradesh,Dadraul,3,2017,216563,23.44,BSP
S24,136,ROOPA,2387,Uttar Pradesh,Dadraul,4,2017,216563,1.1,CPI
S24,136,KUVER,1410,Uttar Pradesh,Dadraul,6,2017,216563,0.65,IND
S24,136,PRATAP SINGH,1246,Uttar Pradesh,Dadraul,7,2017,216563,0.58,IND
S24,136,RAJENDRA PRASAD,971,Uttar Pradesh,Dadraul,8,2017,216563,0.45,IND
S24,136,GUR DAYAL,689,Uttar Pradesh,Dadraul,9,2017,216563,0.32,BSS
S24,136,OMKAR SINGH VERMA,687,Uttar Pradesh,Dadraul,10,2017,216563,0.32,LD
S24,136,GUR PREET SINGH,556,Uttar Pradesh,Dadraul,11,2017,216563,0.26,IND
S24,136,None of the Above,2383,Uttar Pradesh,Dadraul,5,2017,216563,1.1,NOTA
S24,137,HARVINDER KUMAR SAHANI,118069,Uttar Pradesh,PALIA,1,2017,231799,50.94,BJP
S24,137,SAIF ALI NAQVI,48841,Uttar Pradesh,PALIA,2,2017,231799,21.07,INC
S24,137,VIRENDRA KUMAR AGARWAL,43436,Uttar Pradesh,PALIA,3,2017,231799,18.74,BSP
S24,137,RAMNARESH,7795,Uttar Pradesh,PALIA,4,2017,231799,3.36,RKMP
S24,137,ARTI RAI,1661,Uttar Pradesh,PALIA,6,2017,231799,0.72,CPML
